eadid,bibnumber,collection_title,match_type,match_term,context_snippet,match_rule
uadukedoris,004191940,Doris Duke Papers,title,Miss,"1993). Includes a list of medication carried aboard Miss Duke's Boeing 737                      (1993), 1993",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"Oct 25 Inventory of record collection, undated Inventory, Miss Duke’s clothing at Shangri La, circa                         1970",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"Doris Duke’s hip accident,                         1992 Menus detailing Miss Duke’s daily meals, circa 1992-1993 (",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"-1993 (1 of                         4) Menus detailing Miss Duke’s daily meals, circa 1992-1993 (",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"-1993 (2 of                         4) Menus detailing Miss Duke’s daily meals, circa 1992-1993 (",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"-1993 (3 of                         4) Menus detailing Miss Duke’s daily meals, circa 1992-1993 (",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"-1993 (4 of                         4) Menus detailing Miss Duke’s daily meals while at Rough Point,                         ",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,", 1981 Recipes for dishes prepared at Duke Farms for Miss Duke and other                         residences (when noted),",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,", Duke Farms, Book 15 - 3rd Floor, Miss Duke's                         Bedroom, circa 1970s-1990s Inventory Cards,",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"1970s-1990s Inventory Cards, Duke Farms, Book 16 - Miss Duke's Bedroom, circa                         1970s-1990s Inventory Cards,",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"1970s-1990s Inventory Cards, Duke Farms, Book 17 - Miss Duke's Bedroom                         Showcases, Solarium Showcases, Safe",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"New York Apartment, Book 39 - Orange Bedroom, Miss                         Duke's Bedroom, circa 1970s-1990s Inventory Cards,",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"Inventory Cards, New York Apartment, Book 40 - Miss Duke's Bedroom,                         circa 1970s-1990s Inventory Cards,",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,", Falcon Lair, Book 43 - Powder Room, Miss Duke's                         Bedroom, Miss Duke's Bathroom,",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"- Powder Room, Miss Duke's                         Bedroom, Miss Duke's Bathroom, Spanish Bedroom, circa                         1970s-1990s",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"of                         6) Inventory Cards, Rough Point - Miss Duke's Bedroom, circa                         1970s-1990s (1 of",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"1 of 2) Inventory Cards, Rough Point - Miss Duke's Bedroom, circa                         1970s-1990s (2 of",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"of                         5) Inventory Cards, Shangri La - Miss Duke's Bedroom, circa 1970s-1990s                         (1 of",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"1 of 6) Inventory Cards, Shangri La - Miss Duke's Bedroom, circa 1970s-1990s                         (2 of",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"2 of 6) Inventory Cards, Shangri La - Miss Duke's Bedroom, circa 1970s-1990s                         (3 of",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"3 of 6) Inventory Cards, Shangri La - Miss Duke's Bedroom, circa 1970s-1990s                         (4 of",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"4 of 6) Inventory Cards, Shangri La - Miss Duke's Bedroom, circa 1970s-1990s                         (5 of",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"5 of 6) Inventory Cards, Shangri La - Miss Duke's Bedroom, circa 1970s-1990s                         (6 of",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"to Irwin Bloom. Includes memoranda regarding the horses of Miss Duke                         and Chandi Heffner, 1989-1991 Correspondence",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"of furs, 1937-1963 Inventory of jewelry in Miss Duke’s Inventory Vault at Shangri La                         (February",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"Also includes time cards for nurses who cared                         for Miss Duke in October 1993, circa 1993-1994 Black",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"                        1950s Fabric samples to be used for clothing for Miss Duke designed by                         Balenciaga. In French, 1961",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,’s School of                         Medicine. Ms. Orentreich wrote to Miss Duke asking for her help to be                         admitted to,GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"Joey Castro's sons, circa                         1980s Letter to Miss Duke found in Archives Room 1, 1992 Invitation to",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,of                         America (U.M.W.A.) President Arnold Miller asks Miss Duke to help the                         workers and their families by,GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"Doris Duke from Don Duke requesting an                         interview with Miss Duke, 1985 Correspondence sent to Doris Duke regarding a",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"), The                         Providence Journal-Bulletin, regarding Miss Duke’s reaction to the book,                         ""Daddy",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,sent to Doris Duke from June Neal offering to be Miss                         Duke’s companion. Includes letter from Mrs. Neal,GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"doctors, Dr. Rolando L.                         Atiza. Letter discusses Miss Duke taking Relafen for her arthritis, 1992 Jul                         ",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"Buddy Sherman, a reporter                         for The Newporter. Miss Duke describes herself as a ""fan” of Mr.",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"from friends. Many cards                         and letters sent after Miss Duke's hospital stay (1993),                         1970s-1993",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"for Centre                         Indian de Yoga, Paris, undated Miss Duke's Office, 1927-1993 and undated Contains",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"bracelet from Seaman Shepps, 1939-1943 Correspondence regarding Miss Duke receiving a gift and attending                         parties, 1939",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"#6 for Jacob's Pillow request - image of Miss Duke, Hotel                         Colon, Barcelona, Spain,",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"and liquor inventory, 1971-1972 Items belonging to Miss Duke that Mr. Webb is holding in his vault                         ",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"is holding in his vault                         pending further instructions from Miss Duke, 1972 Jan 24 Miscellaneous correspondence to Doris Duke",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"Ronald Reagan,                         1986 Miscellaneous correspondence and memoranda to Miss Duke,                         1988-1992 Copy of letter from",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"Oct (3 of 3) Inventory of safe, Miss Duke's office, 1993 Color photographs of jewelry and",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,and undated Instructions for maid’s duties in caring for Miss Duke’s room during                         her stay at the Hotel,GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,", Passport applications, and requests for                         Visas for Miss Duke to visit foreign countries, 1947-1964 Correspondence",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"                        13-23 Travel schedules and related materials for Miss Duke and Chandi                         Heffner, 1985-1989,",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"Doris Duke’s                         Passport application, 1987 Calendar with Miss Duke’s travel schedule for her trip to Europe                         ",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"and Rabat, 1990 Notes relating to travel arrangements for Miss Duke and Chandi                         Heffner. Locations include Amsterdam,",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"and related materials discussing a trip to                         Poland for Miss Duke, Bernard Lafferty, Aimee de Heeren, and",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"and related materials discussing a trip to                         Poland for Miss Duke, Bernard Lafferty, Aimee de Heeren, and",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"and Bernard Lafferty included, 1993 Brochures and maps for Miss Duke’s Holland trip, 1993 Images and article about",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"Oxford Academy in Pleasantville, N.J., 1968 Memoranda instructing Miss Duke’s business office to pay Walker P.                         Inman",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,", et                      al. Also includes a tracing of Miss Duke’s foot as well as a                      holistic/",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"well as a                      holistic/alternative therapy image of Miss Duke, 1941-1973 Correspondence, both professional and",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"$10,000.00 deposit                      for billings to be made to Miss Duke for travel accommodations the corporation                      will furnish to",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,will fulfill                      completely at all times its obligations toward Miss Duke in connection with her                      deposit of SFr.,GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"for Doris Duke. Judge was a private investigator for Miss Duke,                      1982-1983 Somerset Trust Company,",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,1966 Includes loans for Hannah Veary and Violet Mimaki with Miss Duke. Also                      includes Trust Agreements for the benefit,GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,") which was later cancelled and deemed a gift by Miss Duke                      (December 31, 1973), 1973",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,wife,) of                      Nicholas Voorhees; Abraham B. Dumont and wife; Abraham Blew; John A. Stryker;                      and,GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,") and                      related correspondence regarding the acreage transferred to Miss Duke, 1927,                      1956 ""Abstract of the",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"                     during her I.N.S. correspondence. This letter also advises Miss Duke to draft a                      new Will, 1930-",GenderTerms
uadukedoris,004191940,Doris Duke Papers,title,Miss,"Dec ""Appraisal Inventory of Occidental and Indian Jewelry, Miss Doris Duke                      Somerville, N.J. as of December 31",GenderTerms
uadukedorisdukeendow,004191853,Doris Duke papers on the Duke Endowment,notes,Miss,"her father in the Indenture that created the Endowment, Miss Duke became a trustee of the Endowment when she reached",GenderTerms
uadukedorisdukeendow,004191853,Doris Duke papers on the Duke Endowment,notes,Miss,"of involvement with the Endowment fluctuated over the years, Miss Duke served on many committees and remained a trustee until",GenderTerms
uadukedorisdukeendow,004191853,Doris Duke papers on the Duke Endowment,title,Miss,materials of general business                      matters. 1963–1967 Memoranda from Miss Duke's office regarding the publication of a 40th                      ,GenderTerms
uadukedorisfalconlair,004191327,Doris Duke papers on the Falcon Lair residence,notes,Miss,. The home was renovated again in the mid-1970s. Miss Duke lived at Falcon Lair until her death in 1993,GenderTerms
uadukedorisfalconlair,004191327,Doris Duke papers on the Falcon Lair residence,title,Miss,",                      1984 Memoranda from architect Y. Tom Makino to Miss Duke regarding                      equipment, installation, and construction at",GenderTerms
uadukedorisfalconlair,004191327,Doris Duke papers on the Falcon Lair residence,title,Miss,"                     2) Memoranda from architect Y. Tom Makino to Miss Duke regarding                      equipment, installation, and construction at",GenderTerms
uadukedorisfalconlair,004191327,Doris Duke papers on the Falcon Lair residence,title,Miss,", 1988-1989 Photo inventory of Falcon Lair - Miss Duke's Room, 1988-1989 (1 of",GenderTerms
uadukedorisfalconlair,004191327,Doris Duke papers on the Falcon Lair residence,title,Miss,"of                      2) Photo inventory of Falcon Lair - Miss Duke's Room, 1988-1989 (2 of",GenderTerms
uadukedorisfalconlair,004191327,Doris Duke papers on the Falcon Lair residence,title,Miss,"of Falcon Lair - Entrance hall, downstairs hall, Miss                      Duke's bedroom/bathroom, Spanish bedroom,",GenderTerms
uadukedorisfalconlair,004191327,Doris Duke papers on the Falcon Lair residence,title,Miss,and weekly reports from DBO and Duke Farms staff to Miss Duke                      and Bernard Lafferty while they resided at Falcon,GenderTerms
uadukedorisfalconlair,004191327,Doris Duke papers on the Falcon Lair residence,title,Miss,file was returned from Falcon Lair at the time of Miss Duke's death. 1992–1993                      (1 of 2,GenderTerms
uadukedorisfalconlair,004191327,Doris Duke papers on the Falcon Lair residence,title,Miss,and weekly reports from DBO and Duke Farms staff to Miss Duke                      and Bernard Lafferty while they resided at Falcon,GenderTerms
uadukedorisfalconlair,004191327,Doris Duke papers on the Falcon Lair residence,title,Miss,file was returned from Falcon Lair at the time of Miss Duke's death. 1992–1993                      (2 of 2,GenderTerms
uadukedorisfalconlair,004191327,Doris Duke papers on the Falcon Lair residence,title,Miss,. 1961 Dec 6. Diazo. Sprinkler System - Miss Doris Duke Residence. A.A. Hokom Company.                      [,GenderTerms
uadukedorisfalconlair,004191327,Doris Duke papers on the Falcon Lair residence,title,Miss,"1975 Nov 17.                      Diazo. Floor Plan for Miss Doris Duke, 1436 Bella Drive. A.A. Hokom Co.",GenderTerms
uadukedorisfalconlair,004191327,Doris Duke papers on the Falcon Lair residence,title,Miss,"Diazo. Sketch Proposed Steam Bath over New Tub for Miss Doris Duke, 1436 Bella                      Drive. A.A. Hokom",GenderTerms
uadukedorisfalconlair,004191327,Doris Duke papers on the Falcon Lair residence,title,Miss,"20. Diazo. Sketch Proposed Lavatory & Cabinet for Miss Doris Duke, 1436 Bella                      Drive. A.A. Hokom",GenderTerms
uadukedorisroughpoint,004191324,Doris Duke papers on the Rough Point residence,notes,Miss,"with family treasures. Upon her death in 1993, Miss Duke bequeathed the estate to the Newport Restoration Foundation with",GenderTerms
uadukedorisroughpoint,004191324,Doris Duke papers on the Rough Point residence,notes,Miss,and a hotel. Also included are documents related to Miss Duke's attempts to lease or rent Rough Point for,GenderTerms
uadukedorisroughpoint,004191324,Doris Duke papers on the Rough Point residence,title,Miss,circa 1980s Correspondence sent to various recipients informing them that Miss Duke                      was traveling frequently and would be unable to,GenderTerms
uadukedorisroughpoint,004191324,Doris Duke papers on the Rough Point residence,title,Miss,Rough Point. Also includes                      invoices for paint for Miss Duke’s Bedroom and other rooms at Rough Point.,GenderTerms
uadukedorisroughpoint,004191324,Doris Duke papers on the Rough Point residence,title,Miss,", Inc. Also includes                      purchase of a Bible for Miss Duke, noted as “personal” on the invoice",GenderTerms
uadukedorisroughpoint,004191324,Doris Duke papers on the Rough Point residence,title,Miss,"1989 Rough Point Photo Inventory Book - Morning Room, Miss Duke's Bedroom,                      1989 Rough Point Photo Inventory",GenderTerms
uadukedorisroughpoint,004191324,Doris Duke papers on the Rough Point residence,title,Miss,"1980 Photograph inventory, 1969, 1980 Photograph inventory, Miss Duke's Room and Bath, 1980, 1984 Photograph",GenderTerms
uadukedorisroughpoint,004191324,Doris Duke papers on the Rough Point residence,title,Miss,"of Art in The Elms, Newport Residence                      of Miss Julia A. Berwind"" to be sold by Parke-",GenderTerms
uadukedorisshangrila,004190949,Doris Duke papers on the Shangri La residence,title,Miss,of checks relating to Arden Cromwell’s burial and                      Miss Duke’s hospital bills. 1940 Invoices pertaining to a,GenderTerms
uadukedorisshangrila,004190949,Doris Duke papers on the Shangri La residence,title,Miss,"at Shangri                      La, 1985-1991 Memoranda to Miss Duke regarding work progress at Shangri La,                      1986",GenderTerms
uadukedorisshangrila,004190949,Doris Duke papers on the Shangri La residence,title,Miss,"& Alterations To ""Shangri-La,"" for Miss Doris Duke,                      Diamond Head, Hon.,",GenderTerms
uadukedorisshangrila,004190949,Doris Duke papers on the Shangri La residence,title,Miss,"& Alterations To ""Shangri-La,"" for Miss Doris Duke,                      Diamond Head, Hon.,",GenderTerms
uadukedorisshangrila,004190949,Doris Duke papers on the Shangri La residence,title,Miss,"& Alterations To ""Shangri-La,"" for Miss Doris Duke,                      Diamond Head, Hon.,",GenderTerms
uadukedorisshangrila,004190949,Doris Duke papers on the Shangri La residence,title,Miss,"Additions and Alterations to ""Shangri-La"" for Miss Doris Duke, Floor                      Plan, Sheet 1.",GenderTerms
uadukedorisshangrila,004190949,Doris Duke papers on the Shangri La residence,title,Miss,"Additions and Alterations to ""Shangri-La"" for Miss Doris Duke, Makai                      Elevation, Koko Head Elevation",GenderTerms
uadukefamilynewyorkapts,004191330,Duke Family New York Apartments collection,notes,Miss,"Karplus and designer Tony Duquette. After the death of Miss Duke, the apartment was sold by the Doris Duke",GenderTerms
uadukefamilypapers,004190498,Duke Family papers,notes,spouse,"1906 and then Nanaline Holt Inman, who was his spouse from 1907 until his death in 1925. The Duke",GenderTerms
uadukefamilypapers,004190498,Duke Family papers,notes,wife,"focuses on the divorce of J.B. Duke and his first wife Lillian, including statements and affidavits of witnesses involved in",GenderTerms
uadukefamilypapers,004190498,Duke Family papers,notes,wife,and after the divorce of J.B. Duke and his first wife Lillian. Documents include detective reports recording the activities of,GenderTerms
uadukefamilypapers,004190498,Duke Family papers,title,Miss,"of business                      and personal matters. Includes telegram to Miss Duke from “Daddy,” investments,                      and",GenderTerms
uadukefamilypapers,004190498,Duke Family papers,title,Miss,", Maid, Nurse, Mrs. Florine Holt, and Miss Gertrude                      Nevins for October 4, 1913. Includes",GenderTerms
uadukefamilypapers,004190498,Duke Family papers,title,Miss,members. c.                      1960s Card from flowers sent to Miss Duke for Nanaline H. Duke’s funeral.                      1961,GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,notes,Miss,"Doris Duke, which includes reports on the status of Miss Duke's dogs, employee and visitors to Duke Farms",GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,Wife,". 52A. Lessees were Rev. Greer S. Imbrie and his Wife, Rosaline L.                      Roche. File includes copies of",GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,Miss,"the house. Includes a veterinary report on Tina, Miss Duke's                      dog, 1987 Petition for Farmland Preservation",GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,Miss,"Results, 1988 Boathouse, 1989-1990 Correspondence with Miss Duke and Chandi Heffner from J. Bruce                      Langhorne regarding",GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,Miss,"Values, 1991-1994 Linen to be used for Miss Duke and Chandi Heffner at Duke Farms, Rough                      ",GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,Miss,", circa 1991-1993 Memorandum from Paul Smith to Miss Duke regarding trees available for                      transplanting on the property",GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,Miss,of Duke Farms Main Residence bills. Includes bills for Miss Duke's                      purchases as well as medical visits for,GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,Miss,"Farms Sewer System, 1993 Items to be purchased for Miss Duke, circa 1993 Invoices for restorations by Costikyan and",GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,Miss,"Alec Cunningham-Reid. Kept together for/by Miss                      Duke, 1939-1945 Newspaper articles, 1940",GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,wife,"Deeds dated May 1, 1917 by J.B. Duke and wife to                      Duke Farms Company. 1917 (1 of",GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,wife,"Deeds dated May 1, 1917 by J.B. Duke and wife to                      Duke Farms Company. 1917 (2 of",GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,Miss,-1945 (3 of 3) Liquor labels from Miss Duke's liquor collection not sold at Christie's                      ,GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,Miss,"Force, 1971 Weekly Reports-Guard Force, 1972 Miss Duke's personal inventory, 1972, 1976 Security correspondence",GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,Miss,"Reports-Guard Force, 1977 Telephone numbers held for Miss Duke, 1977 and undated Duke Farms - financial worksheets",GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,Miss,"from the                      Gatehouse and administrative correspondence to/from Miss Duke, 1989 (1 of                      2) Duke",GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,Miss,"from the                      Gatehouse and administrative correspondence to/from Miss Duke, 1989 (2 of                      2) Silver",GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,Miss,"43,                      1993 Memoranda regarding repairs to canopy of Miss Duke's bed. Includes                      fabric samples and photographs",GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,Miss,1 of 2) Memoranda regarding repairs to canopy of Miss Duke's bed. Includes                      fabric samples and photographs,GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,Miss,"prices and picture, undated Recipes that were copied for Miss Duke, some on Duke Farms letterhead,                      some",GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,Miss,"(1 of 2) Recipes that were copied for Miss Duke, some on Duke Farms letterhead,                      some",GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,Miss,"Hannah Veary, purchase of home to be repaid to Miss Duke.                      1964 Herzog, Edwin H. 1983–1984 Hewlett",GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,Miss,"Weekly Reports. 1977 Weekly Reports (F. Kayser to Miss Duke). 1977-1978, 1981 Weekly Reports",GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,Miss,"-1978, 1981 Weekly Reports (E. Crotty to Miss Duke). 1983 Williams Pest Control, Inc. 1980",GenderTerms
uadukefarms,004190951,Duke Family papers on the Duke Farms residence,title,Miss,"Colonial Bedroom,                      1989 Inventory of Duke Farms - Miss Duke's Room, Showcases, 1989 Inventory of Duke",GenderTerms
uadukeforest,008327889,Duke Forest records,title,Miss,"House: Hillsboro Inspection Trip: Duke Forest Howell, Miss Mary: Rent Deductions Parrish, Mrs. Cornelia L.:",GenderTerms
uadukeforest,008327889,Duke Forest records,title,Miss,Folder 1 (Continued) Folder 1: Ala. & Miss Gulf Plot No A7-M89 Slash Thinned Office Records,GenderTerms
uadukegardfound,004191877,Duke Gardens Foundation records,notes,Miss,grounds. These slides include duplicates that were made for Miss Duke. Of particular interest are the Pana-vue,GenderTerms
uadukegardfound,004191877,Duke Gardens Foundation records,title,Miss,"publicity, 1965-1967 Meeting reports, memoranda to Miss Duke, and other papers of the Duke                      Gardens",GenderTerms
uadukegardfound,004191877,Duke Gardens Foundation records,title,Miss,"                     Gardens Management Committee, 1965-1967 Reports to Miss Duke, 1965-1970 (1 of 2)",GenderTerms
uadukegardfound,004191877,Duke Gardens Foundation records,title,Miss,"1965-1970 (1 of 2) Reports to Miss Duke, 1965-1970 (2 of 2)",GenderTerms
uadukegardfound,004191877,Duke Gardens Foundation records,title,Miss,1965-1970 (2 of 2) Plants which Miss Duke was interested in obtaining for the Duke                      Gardens,GenderTerms
uadukegardfound,004191877,Duke Gardens Foundation records,title,Miss,"maintenance invoices, 1967-1989 Reports and recommendations to Miss Duke from Duke Gardens staff,                      1968 Duke Gardens",GenderTerms
uadukegardfound,004191877,Duke Gardens Foundation records,title,Miss,"Gardens Foundation ledger book, 1968 Memoranda, primarily from Miss Duke to Duke Gardens staff,                      1968-1969",GenderTerms
uadukegardfound,004191877,Duke Gardens Foundation records,title,Miss,", 1990-1992 Weekly reports from Bob Storms to Miss Duke regarding vegetable                      production, 1990-1992 Rental",GenderTerms
uadukegardfound,004191877,Duke Gardens Foundation records,title,Miss,"of Art in The Elms Residence of the late                      Miss Julia A. Berwind"", under the management of Parke",GenderTerms
uadukegardfound,004191877,Duke Gardens Foundation records,title,Miss,"                     1970 DGF vs. Universal Restoration, Inc. - Papers Miss Duke obtained from                      Copeland, 1970 DGF vs. Universal",GenderTerms
uadukegardfound,004191877,Duke Gardens Foundation records,title,Miss,"                     1970 DGF vs. Universal Restoration, Inc. -Universal to Miss Duke,                      1970 DGF vs. Universal Restoration, Inc.",GenderTerms
uadukegardfound,004191877,Duke Gardens Foundation records,title,Miss,"1999 DGF vs. Universal Restoration, Inc. - Emerson to Miss Duke,                      undated Architectural Records, 1912-1982",GenderTerms
uadukegardfound,004191877,Duke Gardens Foundation records,title,Miss,Undated. Pencil on illustration                      board. Design for Miss D. Duke. H. Kay Katakawa. Undated. Pencil,GenderTerms
uadukemathjournal,003075420,Duke Mathematical Journal records,title,Miss,"to Members of Association R.E. Langer N. Levinson Library (Miss Merrit, et. al.) Loomis, L.",GenderTerms
uadukephoto,005959434,Duke Photography Records,title,wife,": Amaker Basketball Academy Basketball: Amaker, Tommy and wife Stephanie Basketball: Banners Basketball: Basketball Action European Trip",GenderTerms
uadukephoto,005959434,Duke Photography Records,title,wife,Tents in front of Cameron Basketball: Tom Rodgers & wife passports Basketball: Trophies Basketball: UCLA action Basketball:,GenderTerms
uadukephoto,005959434,Duke Photography Records,title,Miss,": Pre-Broadway Press Conference Drama: Prime of Miss Jean Brodie Drama: Provenza, Paul Drama: Publicity",GenderTerms
uadukephoto,005959434,Duke Photography Records,title,wife,"Claesson, Margareta Faculty: Clapp, James; with wife; in office Faculty: Clark, Bob; headshot",GenderTerms
uadukephoto,005959434,Duke Photography Records,title,Wife,Dr. Anylan Entrance Duke South Faculty: Dr. Culberson & Wife Faculty: Dr. Frank Borchart Faculty: Dr. Goesele Faculty,GenderTerms
uadukephoto,005959434,Duke Photography Records,title,wife,"; Duke Net Staff: Bohs, Larry; with wife Libby and little brother Staff: Boon, Barbara Staff",GenderTerms
uadukephoto,005959434,Duke Photography Records,title,Miss,: Misc.; reading; bus stop Students: Miss America Students: Miss America; Marjorie Vincent Students:,GenderTerms
uadukephoto,005959434,Duke Photography Records,title,Miss,"reading; bus stop Students: Miss America Students: Miss America; Marjorie Vincent Students: Morgan, Paul Students",GenderTerms
uadukephoto,005959434,Duke Photography Records,title,Miss,"Mikita, Steve Visitors: Miravitskaya, Natalia Visitors: Miss Black America visiting Visitors: Muto, Kabun Visitors:",GenderTerms
uadukeplayers,003779238,Duke Players records,title,Miss,"""A Mime"" Misalliance The Misanthrope The Miser ""Miss Julie"" Moliere Festival The Moon is Blue ""Mr.",GenderTerms
uadukeplayers,003779238,Duke Players records,title,Miss,Crucible The Corinthians Summer Theatre Marco Millions Margin for Error Miss Julie My Sister Eileen My Three Angels Much Ado About,GenderTerms
uadupress,003779243,Duke University Press records,title,Muse,", and the               State Brownstein, Rachel: Tragic Muse Bruce Lawrence &amp; Aisha Karim Bruegel, Martin",GenderTerms
uaedensahollis,005316037,A. Hollis Edens papers,notes,wife,"August 7, 1968. He was survived by his wife, Mary Kathleen (Russell) Edens and his daughter",GenderTerms
uaedensahollis,005316037,A. Hollis Edens papers,notes,wife,also to his family history and to that of his wife. The majority of the collection consists of family photographs,GenderTerms
uafewfam,002441002,Few Family papers,title,wife,"written by Lyne Starling Thomas To Elizabeth Sheffield Thomas [wife] 1892, 1905-1906, 1910-1911",GenderTerms
uafewfam,002441002,Few Family papers,title,wife,by William Preston Few To Mary Reamey Thomas Few [wife] 1908 1909 Jan.-March 1909 April-June 1909 July,GenderTerms
uafreewaterfilms,003875777,Freewater Productions Films,title,Miss,", 1975 Freewater, 1975 On Showing the Devil in Miss Jones, 1975 Frey Proposal, 1975-1976 Summer",GenderTerms
uagordy,003258679,Walter Gordy papers,notes,wife,"October 6, 1985. He was survived by his wife of fifty years, Vida. The collection includes correspondence",GenderTerms
uaheitman,003396389,John Franklin Heitman papers,notes,wife,"Cemetery, Trinity, North Carolina, along with his wife. They had three children: Eva (Mrs. W.",GenderTerms
uahlb,003819340,Hugo Leander Blomquist papers,notes,wife,I as well as correspondence between H.L. Blomquist and his wife Margaret Mordecai Blomquist before and after their marriage. Also,GenderTerms
