eadid,bibnumber,collection_title,match_type,match_term,context_snippet,match_rule
safricanphoto,002342979,South Africa documentary photographs collection,notes,colored,"with settings and subjects such as public housing for ""colored,"" apartment interiors, family groups, unemployed men",RaceEuphemisms
saltarfamily,005844673,Saltar family correspondence,notes,Colored,"the circumstances surrounding the recruitment of the 3rd United States Colored Troops' commander, Benjamin C. Tilghman, whom the",RaceEuphemisms
scarboroughfamily,000874794,Scarborough family papers,notes,race relations,"I, family history to politics, and slavery to race relations. Specific topics include the regional post office (the",RaceEuphemisms
searsjames,002388070,James T. Sears papers,notes,racism,.] Research material of broad application. Topics include racism within the gay community; hate crimes and homophobia.,RaceEuphemisms
sewallsamuel,007674606,Susanna Ramer affidavit,notes,Negro,"up into her Garret this Monday Morning to call her Negro Alexander, she found Anne Staples Servant Maid of Samuel",RaceEuphemisms
shaveril,001826825,Isaac Leroy Shaver papers,notes,Colored,"destroyed buildings, outdoor shots of Japan and/or Korea. Colored postcards from Japan Images of groups, congregations, the",RaceEuphemisms
shestackjerome,006000190,Jerome J. Shestack papers,notes,Racial,"1960s. Includes publications such as Black Economic Development, Racial Tensions in New York State, and A Nation is",RaceEuphemisms
simmonsroscoe,006509700,Roscoe Conkling Simmons papers,notes,Colored,served as a director of the Republican National Committee's Colored Speakers Bureau for presidential campaigns between 1924 and 1936.,RaceEuphemisms
simmonsroscoe,006509700,Roscoe Conkling Simmons papers,notes,Colored,"Simmons. Titles include: The Republican Party and American Colored People, 1856-1936, by R.C. Simmons;",RaceEuphemisms
simmonsroscoe,006509700,Roscoe Conkling Simmons papers,notes,Negro,"The Story of Roosevelt and Garner as it Affects the Negro, by the Repulican National Committee; and The Negro",RaceEuphemisms
simmonsroscoe,006509700,Roscoe Conkling Simmons papers,notes,Negro,"Negro, by the Repulican National Committee; and The Negro and the Republican Party, by the Republican National Committee",RaceEuphemisms
simpsonmartha,006094105,Martha and Paul D. Simpson papers,notes,colored,"for Paul Jr., her experience as the only ""colored person present"" at Mass, and her love for",RaceEuphemisms
simpsonmartha,006094105,Martha and Paul D. Simpson papers,notes,negro,"colleges, to compete scholastically with any school, ""negro or white."" Paul responds by explaining this is",RaceEuphemisms
simpsonmartha,006094105,Martha and Paul D. Simpson papers,notes,Negro,"due to not wanting integrated colleges, so ""the Negro schools must be better than they were."" Martha",RaceEuphemisms
sinsheimerjoseph,001530478,Joseph A. Sinsheimer papers,notes,racism,"with Sinsheimer. Block discussed: his childhood experiences with racism in Mississippi; his ""recruitment"" into the civil",RaceEuphemisms
sinsheimerjoseph,001530478,Joseph A. Sinsheimer papers,notes,race relations,that sprung from integration efforts at the Leflore Theatre; race relations in Greenwood in the late 1950s; leaders of the,RaceEuphemisms
sinsheimerjoseph,001530478,Joseph A. Sinsheimer papers,notes,race relations,the segregated South; leadership of C.C. Bryant in McComb race relations; the creation of the Pike County Voter's League,RaceEuphemisms
sinsheimerjoseph,001530478,Joseph A. Sinsheimer papers,notes,racism,that some volunteers would face in Mississippi; potential black racism in the project; the need for volunteers to try,RaceEuphemisms
sinsheimerjoseph,001530478,Joseph A. Sinsheimer papers,notes,race relations,personal family history in Greenwood; changes in Greenwood's race relations as a result of civil rights activity; the arrival,RaceEuphemisms
sitterfineprinting,006712315,Joe Sitter collection of fine printing,notes,colored,"Matted color linocut, signed by Howard Phipps. Unmatted colored linocut, signed by Howard Phipps. Prints. 2",RaceEuphemisms
sitterfineprinting,006712315,Joe Sitter collection of fine printing,notes,colored,", handcolored by Miriam Macgregor (2 versions: 1 colored; 1 not colored). Broadside. Text and",RaceEuphemisms
sitterfineprinting,006712315,Joe Sitter collection of fine printing,notes,colored,Macgregor (2 versions: 1 colored; 1 not colored). Broadside. Text and map excerpted from Whittington,RaceEuphemisms
smiththomas,008044323,Thomas Smith deed of manumission,notes,negro,"2015-0050-LUBMSS459 Deed of manumission of ""negro Sue,"" more commonly known as Susannah Mallory,",RaceEuphemisms
smithwm,000874812,William Smith papers,notes,racial,"was not sufficient to meet demand for laborers), racial stereotypes about the physical constitution of both English and African",RaceEuphemisms
snareedmund,008010309,Edmund Snare papers,notes,Colored,"was an African American with the 32d Regt. U.S. Colored Troops. Entries recorded the soldier's name, home",RaceEuphemisms
snccanniversarytapes,003768623,Student Nonviolent Coordinating Committee 40th anniversary conference videocassette tapes,notes,racism,nonviolent direct action to attack segregation and other forms of racism. SNCC played a leading role in the Freedom Rides,RaceEuphemisms
snccanniversarytapes,003768623,Student Nonviolent Coordinating Committee 40th anniversary conference videocassette tapes,notes,racism,nonviolent direct action to attack segregation and other forms of racism. SNCC played a leading role in the Freedom Rides,RaceEuphemisms
song,004148326,Southerners on New Ground records,notes,racial,"lesbians together in an effort to unite LGBT communities with racial minorities, particularly African Americans, against discrimination by conservative",RaceEuphemisms
song,004148326,Southerners on New Ground records,notes,racial,"a leader, strategist, writer, and adcovte for racial and economic justice. During her time at SONG,",RaceEuphemisms
southernusmanuscriptmaps,001530498,Southern United States manuscript map collection,notes,colored,"watercolors on paper. Tebeau, John. Plat in colored ink on paper. Tebeau, John R. Plat showing",RaceEuphemisms
southernusmanuscriptmaps,001530498,Southern United States manuscript map collection,notes,Colored,". Tebeau, John R. Plat showing 23 lots. Colored ink and watercolors on linen. (Three copies,",RaceEuphemisms
southernusmanuscriptmaps,001530498,Southern United States manuscript map collection,notes,Colored,". Showing properties and electric railway, with notations. Colored ink on paper. Sugden, Percy. Ink on",RaceEuphemisms
southernusmanuscriptmaps,001530498,Southern United States manuscript map collection,notes,Colored,"showing 378 lots on the southeast border of Savannah. Colored ink on paper reinforced with cloth. Brown, W.",RaceEuphemisms
southernusmanuscriptmaps,001530498,Southern United States manuscript map collection,notes,Colored,"F. Depicts roads, hammocks, and a cemetery. Colored ink on linen. Sugden, Percy. Map showing",RaceEuphemisms
southernusmanuscriptmaps,001530498,Southern United States manuscript map collection,notes,Colored,"W. F. Ink on linen. Gignilliet, Ravenel. Colored ink on linen. Map primarily representing Lake Pontchartrain,",RaceEuphemisms
southernusmanuscriptmaps,001530498,Southern United States manuscript map collection,notes,Colored,"Mississippi River as well as New Orleans and Biloxi. Colored ink on paper reinforced with cloth. ""Lands of",RaceEuphemisms
southernusmanuscriptmaps,001530498,Southern United States manuscript map collection,notes,colored,"paper. De Saulles, A. B. Sketch map in colored ink on paper, showing towns, waterways and roads",RaceEuphemisms
southernusmanuscriptmaps,001530498,Southern United States manuscript map collection,notes,Colored,"missionary station, agencies, and villages are represented. Colored ink on paper. Gates Co. B. P. Baker,",RaceEuphemisms
southernusmanuscriptmaps,001530498,Southern United States manuscript map collection,notes,colored,"B. P. Baker, Co., Surveyor. Plat in colored ink on linen. Gates Co. B. P. Baker,",RaceEuphemisms
southernusmanuscriptmaps,001530498,Southern United States manuscript map collection,notes,Colored,"Gates Co. B. P. Baker, Co., Surveyor. Colored ink on linen. Gates Co. B. P. Baker,",RaceEuphemisms
southernusmanuscriptmaps,001530498,Southern United States manuscript map collection,notes,colored,"B. P. Baker, Co., Surveyor. Plat in colored in linen. Blount, Lewis. Showing properties,",RaceEuphemisms
southernusmanuscriptmaps,001530498,Southern United States manuscript map collection,notes,Colored,on the map. Ink on paper. K. L. Colored ink on paper mounted on board. K.L. Map showing,RaceEuphemisms
southernusmanuscriptmaps,001530498,Southern United States manuscript map collection,notes,Colored,"paper. Shows roads, railroad, and waterways. Colored ink and watercolors on linen.",RaceEuphemisms
spanishadvertisingbroadsides,005768678,Spanish Advertising broadsides (Auca and Alelujas),notes,colored,both ways when crossing the street and knowing what different colored stop lights mean. Summary of text: Before the,RaceEuphemisms
spauldingasaelna,003010583,Asa and Elna Spaulding papers,notes,Colored,"of Commissioners and the National Association for the Advancement of Colored People, and were among the co-founders of",RaceEuphemisms
spauldingasaelna,003010583,Asa and Elna Spaulding papers,notes,race relations,"areas of employment, political representation, civil rights, race relations, and women's rights is documented by the collection",RaceEuphemisms
spauldingasaelna,003010583,Asa and Elna Spaulding papers,notes,race relations,"grew, especially in the areas of civil rights and race relations. This led to his serving on a number of",RaceEuphemisms
spauldingasaelna,003010583,Asa and Elna Spaulding papers,notes,race relations,", education, insurance, principles of business management,race relations, and his travels abroad as a representative of the",RaceEuphemisms
spauldingasaelna,003010583,Asa and Elna Spaulding papers,notes,Negro,"president in the 1940s. Formerly known as the National Negro Insurance Association, the NIA was an organization of officers",RaceEuphemisms
spauldingasaelna,003010583,Asa and Elna Spaulding papers,notes,Negro,"the series; although it was called the ""National Negro Insurance Association"" into the 1950s, all materials are",RaceEuphemisms
spauldingasaelna,003010583,Asa and Elna Spaulding papers,notes,Negro,the National Insurance Association (formerly known as the National Negro Insurance Association) begin with twenty-three chronologically arranged,RaceEuphemisms
spauldingasaelna,003010583,Asa and Elna Spaulding papers,notes,Negro,"the Lincoln Community Health Center, the National Council for Negro Women, the White House Conference on Aging, and",RaceEuphemisms
spauldingcc,002779172,C.C. Spaulding papers,notes,Negro,"and its management, including life insurance, ""The Negro,"" and North Carolina. This series is related",RaceEuphemisms
spauldingcc,002779172,C.C. Spaulding papers,notes,racial,"the desegregation/integration of schools and public spaces; racial violence, lawsuits, and protests accompanying the civil rights",RaceEuphemisms
spauldingcc,002779172,C.C. Spaulding papers,notes,Negro,"and its management, including life insurance, ""The Negro,"" and North Carolina. This series is related",RaceEuphemisms
splc,005835830,Southern Poverty Law Center Intelligence Project collection,notes,Negro,""" by Pete Peters; ""God and Lincoln on Negro-White Marriages"" pamphlet; ""Citizens Rule Book",RaceEuphemisms
splc,005835830,Southern Poverty Law Center Intelligence Project collection,notes,Racial,"including ""The Justification of God"" and ""The Racial War at Baal-Peor: A Study in Pornos",RaceEuphemisms
splc,005835830,Southern Poverty Law Center Intelligence Project collection,notes,Racial,", and the Races,"" ""The Bible Answers Racial Questions,"" ""What Happened to Cain?,",RaceEuphemisms
splc,005835830,Southern Poverty Law Center Intelligence Project collection,notes,Racism,"Victory in Memphis and How It Was Done!: Racism, Publicity, and Organization, the Key to Victory",RaceEuphemisms
splc,005835830,Southern Poverty Law Center Intelligence Project collection,notes,racial,"other syndicates. Includes clippings about various hate groups, racial discord, and coverage of SPLC. Includes various clippings",RaceEuphemisms
steeleandmurray,008045734,J. Nevett Steele and Mary Murray deed of manumission,notes,negro,"2017 Collection comprises a deed of manumission for a ""negro woman slave named Sophy and a negro girl named Sarah",RaceEuphemisms
steeleandmurray,008045734,J. Nevett Steele and Mary Murray deed of manumission,notes,negro,"for a ""negro woman slave named Sophy and a negro girl named Sarah and a negro boy named Henry,",RaceEuphemisms
steeleandmurray,008045734,J. Nevett Steele and Mary Murray deed of manumission,notes,negro,"named Sophy and a negro girl named Sarah and a negro boy named Henry, children of said Sophy,""",RaceEuphemisms
still,001801062,William Grant Still papers,notes,Racial,"in chronological order. Photocopies of Verna Arvey's ""Racial-political-historical"" scrapbook. The scrapbook primarily",RaceEuphemisms
stonechuck,003376494,Chuck Stone papers,notes,racial,"Chapel Hill. There are also numerous files related to racial politics in the U.S., but these files are less",RaceEuphemisms
storeyp,003846806,Peter Storey papers,notes,coloured,"in Australia, Storey returned to District Six, a coloured community in Cape Town whose people faced forced removal under",RaceEuphemisms
storeyp,003846806,Peter Storey papers,notes,racial,"Carpenter's House, Cape Town's first non-racial community center, and founded He was appointed to Johannesburg",RaceEuphemisms
stottjdoane,001662916,J. Doane Stott papers,notes,race relations,"The Brotherhood folder contains sermons and other items relating to race relations, mostly within the context of the Methodist church and",RaceEuphemisms
studdocprojects,002254454,Center for Documentary Studies student projects collection,notes,Race Relations,"."" Durham, N.C. ""Equal but Separate - Race Relations at Duke."" Durham, N.C. ""Durham County",RaceEuphemisms
studdocprojects,002254454,Center for Documentary Studies student projects collection,notes,racial,"State Fair."" Raleigh, N.C. ""Multi-racial and Gay Parent Family."" Three black-and",RaceEuphemisms
styronwilliam,002532590,William Styron papers,notes,Negro,"C. Vann Woodward, moderator, p. 57) ""Negro Literature and Classic Form"" by Nancy M. Tischler (",RaceEuphemisms
styronwilliam,002532590,William Styron papers,notes,Negro,"(p. 923) ""The Agony of a Slave Negro: Theme and Technique in Styron's Nat Turner""",RaceEuphemisms
tateflorence,008016997,Florence Tate papers,notes,Racial,"Nonviolent Coordinating Committee (SNCC) and the Congress Of Racial Equality (CORE), Florence and Charles Tate founded",RaceEuphemisms
tateflorence,008016997,Florence Tate papers,notes,Racial,", Florence and Charles Tate founded the Dayton Alliance for Racial Equality (DARE). In the late 1960s,",RaceEuphemisms
tatnallsally,007631942,Sally Tatnall papers,notes,Racism,"(1987), and organized the Stop Oppression and Racism group. She is currently active in Old Lesbians Organizing",RaceEuphemisms
thirdwave,005193639,Third Wave Foundation records,notes,racial,"Third Wave supports groups and individuals working towards gender, racial, economic, and social justice. Currently, Third",RaceEuphemisms
thomaswilliamholland,000875826,William Holland Thomas papers,notes,Negro,"by customer. Includes Thomas's notations about Indian and Negro customers. Quallatown, Haywood County, N.C. Chronological list",RaceEuphemisms
thomaswilliamholland,000875826,William Holland Thomas papers,notes,Negro,"'s Creek. Includes some of Thomas's notations about Negro customers. Quallatown, Haywood Co., N.C. Quallatown store",RaceEuphemisms
thompsonmary,003450725,Mary McCornack Thompson Diaries,notes,race relations,"detailed entries offer a glimpse into the social conditions, race relations, and native cultures of various South African regions.",RaceEuphemisms
tokeroundell,008284321,Roundell Tristram Toke diaries and photographs from military service in China and Japan,notes,colored,The first prints in this group are four hand-colored photographs of three geishas and a garden; although the,RaceEuphemisms
trent-forwoodwstumppapers,002137114,W. Stump Forwood papers,notes,Negro,", relates to questions of race, e.g. ""the Negro problem"", intermarriage and consanguinity. The mechanics of",RaceEuphemisms
trent-kleefhermanusvan,001681012,"Hermanus van Kleef collage portrait and burial announcement,",notes,colored,"Hermanus van Kleef; silhouette portrait of cut-out colored papers and a lock of human hair, with holograph",RaceEuphemisms
trimiarroy,003086940,Roy C. Trimiar letters,notes,Colored,"private in the Q.M. Det. SC-CASC, Colored, and the Ser. Det. SC-4th, Colored",RaceEuphemisms
trimiarroy,003086940,Roy C. Trimiar letters,notes,Colored,"Colored, and the Ser. Det. SC-4th, Colored, 1942-1943. He was born in Homer",RaceEuphemisms
trimiarroy,003086940,Roy C. Trimiar letters,notes,Colored,"mainly date from Trimiar's service in the U.S. Army Colored Troops stationed at Fort Bragg, N.C., and Fort",RaceEuphemisms
trimiarroy,003086940,Roy C. Trimiar letters,notes,racism,discharge because of his age; and strategies to avoid racism. The letters also demonstrate his concern for his wife,RaceEuphemisms
vanderzeejames,008916020,James Van Der Zee photographs,notes,Negro,"Parade Honoring Marcus Garvey."" UNIA was the United Negro Improvement Association, led by Black nationalist Marcus Garvey.",RaceEuphemisms
wardlibbie,003010578,Libbie Ward papers,notes,colored,"""There are some very intelligent and fine-looking colored men here I tell you it makes one feel bad",RaceEuphemisms
washingtonbookercorr,003258642,Booker T. Washington correspondence,notes,Negro,of Twelve for the Advancement of the Interest of the Negro Race. The conference was a critical event in the,RaceEuphemisms
washingtonbookercorr,003258642,Booker T. Washington correspondence,notes,Colored,Washington's presence at dedicatory reception at the Institute for Colored Youth; he suggests that the Committee of Twelve meet,RaceEuphemisms
washingtonbookercorr,003258642,Booker T. Washington correspondence,notes,Negro,writes concerning the last meeting and future meeting of the Negro Young Peoples' Christian and Educational Congress; he requests,RaceEuphemisms
washingtonbookercorr,003258642,Booker T. Washington correspondence,notes,Negro,suggests they postpone meeting between the Executive Committee of the Negro Young People's Christian and Educational Congress and the Committee,RaceEuphemisms
washingtonbookercorr,003258642,Booker T. Washington correspondence,notes,Negro,"Letter refers to ""Mr. Taft's policies regarding the Negro."" As there are numerous handwritten corrections, perhaps",RaceEuphemisms
washingtonbookercorr,003258642,Booker T. Washington correspondence,notes,Negro,"explains origins of Curtis requests copy of pamphlet on ""Negro question."" Mainly contains printed material such as pamphlets",RaceEuphemisms
washingtonbookercorr,003258642,Booker T. Washington correspondence,notes,racial,printed material such as pamphlets and articles that deal with racial issues in the early 20th century. There are also,RaceEuphemisms
wattscharlesdewitt,003834951,Charles DeWitt Watts papers,notes,race relations,"work with Durham, N.C. organizations, his interest in race relations, and honors awarded him. Also included are the",RaceEuphemisms
wattscharlesdewitt,003834951,Charles DeWitt Watts papers,notes,Negro,). Of special interest is a scrapbook about the Negro Braille Magazine (now the Merrick-Washington Magazine for,RaceEuphemisms
wattscharlesdewitt,003834951,Charles DeWitt Watts papers,notes,race relations,"work with Durham, N.C. organizations, his interest in race relations, and honors awarded to him. Materials include photographs",RaceEuphemisms
wattscharlesdewitt,003834951,Charles DeWitt Watts papers,notes,Negro,). Of special interest are materials related to the Negro Braille Magazine (now the Merrick-Washington Magazine for,RaceEuphemisms
webb,000877868,Alexander Russell Webb Journals,notes,colored,"to them, and this attitude, often expressed, colored his reactions to persons whom he met. Some of",RaceEuphemisms
whirleyfamily,007672494,Whirley family papers,notes,race relations,"Topics include communisim, drugs, poverty, pornography, race relations, juvenile delinquency, gambling, mass media, abortion",RaceEuphemisms
whitewendel,006614446,Wendel White photographs,notes,racial,the stories of various locations in the American landscape where racial violence (often characterized as 'Race Wars' at,RaceEuphemisms
whitewendel,006614446,Wendel White photographs,notes,racial,"1923. These years of conflict reveal several aspects of racial anxiety that inform our contemporary experience, including, though",RaceEuphemisms
whitewendel,006614446,Wendel White photographs,notes,racism,"contemporary experience, including, though not limited to; racism, fear of violent black revolt, lynching, poverty",RaceEuphemisms
whitewendel,006614446,Wendel White photographs,notes,racial,the contemporary landscape made at or near the site of racial conflict with fragmented selections of contemporaneous newspaper reporting (1917,RaceEuphemisms
whitewendel,006614446,Wendel White photographs,notes,Colored,"in the two projects known as 'Schools for the Colored' and 'Red Summer.' The newspaper,",RaceEuphemisms
whitmanwalt,003246237,Walt Whitman papers,notes,negro,"; ""And there, farther south, the early negro at daylight call'g his brethren together"" (iii,",RaceEuphemisms
whitmanwalt,003246237,Walt Whitman papers,notes,colored,"image. Description from Frey: Tintype, hand-colored. With a wrapper, inscribed by R. M. Bucke",RaceEuphemisms
wia,000828720,"Women-In-Action for the Prevention of Violence and Its Causes, Inc., Durham Chapter records",notes,racial,"its Causes, which was organized as an inter-racial, non-profit community organization. At the time",RaceEuphemisms
wia,000828720,"Women-In-Action for the Prevention of Violence and Its Causes, Inc., Durham Chapter records",notes,race relations,", addictions and rape counseling, prisoner rehabilitation, and race relations in general. The organization was still in existence as",RaceEuphemisms
wia,000828720,"Women-In-Action for the Prevention of Violence and Its Causes, Inc., Durham Chapter records",notes,racial,: Includes two sermons delivered at Duke University Chapel concerning racial relations. Digitized documents are made available by Duke University,RaceEuphemisms
wia,000828720,"Women-In-Action for the Prevention of Violence and Its Causes, Inc., Durham Chapter records",notes,racism,", a half-hour play exploring the meaning of racism, and a sidewalk art show in 1970 featuring the",RaceEuphemisms
wia,000828720,"Women-In-Action for the Prevention of Violence and Its Causes, Inc., Durham Chapter records",notes,racial,"Durham) and non-local organizations, chiefly concerning racial, school integration, and human relations issues. Includes",RaceEuphemisms
winnfamily,000877895,Winn family papers,notes,Negro,Dunkards; a deed for land purchased by a free Negro; records of the invention and patenting of a ',RaceEuphemisms
wolfeleslie,006276840,Leslie R. Wolfe papers,notes,racial,in education by publishing a landmark study on gender and racial bias in the SAT test. She also made significant,RaceEuphemisms
womantheworldover,008113723,"""Woman: the World Over"": a lecture to accompany a series of 54 photographic transparencies for the optical lantern",notes,colored,"and-white slide, they are expertly hand-colored, probably with oil-based commercial paints. A",RaceEuphemisms
womantheworldover,008113723,"""Woman: the World Over"": a lecture to accompany a series of 54 photographic transparencies for the optical lantern",notes,colored,of a nearly complete lecture set of 48 hand-colored glass lantern slides published in England. The original printed,RaceEuphemisms
worthfamily,000877904,Worth family papers,notes,Negro,"a newspaper article concerning a speech he delivered at the Negro Educational Convention (October 13, 1866) and a",RaceEuphemisms
wundermanarchives,004628430,Wunderman Archives,notes,Colored,R. Slabaugh Collection of Direct Mail Literature Charles McKinney Papers Colored Mail Order Corporation of America records J. Walter Thompson Company,RaceEuphemisms
wundermanlester,004625153,Lester Wunderman papers,notes,Colored,R. Slabaugh Collection of Direct Mail Literature Charles McKinney Papers Colored Mail Order Corporation of America records J. Walter Thompson Company,RaceEuphemisms
youthdocumentdurham,004081860,Youth Document Durham and Durham Works Project records,notes,race relations,or Hispanic and their topics often highlight social conditions and race relations in African American and Hispanic communities in their neighborhoods.,RaceEuphemisms
youthdocumentdurham,004081860,Youth Document Durham and Durham Works Project records,notes,racism,", food cultures, jobs and education, music, racism, technology, teen violence, work cultures, and",RaceEuphemisms
youthdocumentdurham,004081860,Youth Document Durham and Durham Works Project records,notes,racism,", food cultures, jobs and education, music, racism, technology, teen violence, work cultures, and",RaceEuphemisms
ywcaofdurham,002474140,"Young Women's Christian Association (YWCA) of Durham, NC records",notes,Racial,national convention/conference materials. Handbook created by the Racial Justice Task Force of the Baltimore YWCA and adapted to,RaceEuphemisms
ywcaofdurham,002474140,"Young Women's Christian Association (YWCA) of Durham, NC records",notes,colored,"McDowell to inquire if he has, ""any reliable colored girl who would like to help around a home.",RaceEuphemisms
zaneedwardraymond,001530419,Edward Raymond Zane letters and petition,notes,race relations,or opposition to Zane's alternatives and document sentiment regarding race relations in the community. Collection is open for research.,RaceEuphemisms
uaabelejulian,005758002,Julian Abele reference collection,notes,Colored,"prominent African American family, and attended the Institute for Colored Youth, Brown Preparatory School, and the Pennsylvania Museum",RaceEuphemisms
uaabtohc,006516368,Allen Building Takeover Oral History collection,notes,Race Relations,in these interviews to write a senior honors thesis entitled Race Relations at Duke University and the Allen Building takeover. [,RaceEuphemisms
uaabtohc,006516368,Allen Building Takeover Oral History collection,notes,Race relations,"described in this collection guide: UA1985-101. Race relations at Duke University and the Allen Building takeover, Duke",RaceEuphemisms
uaallenbldg,003309392,Allen Building Takeover collection,notes,racial,and an opportunity for students and administrators to discuss the racial climate on campus. Allen Building Takeover Oral History collection,RaceEuphemisms
uaanthro,003439110,Dept. of Cultural Anthropology records,notes,race relations,"societies. Topics of study now range from ethnic and race relations to gender, sexuality, nationalism, law, medicine",RaceEuphemisms
uaartrel,003921889,Artifacts and Relics collection,notes,colored,"running, Trinity flag and seal behind; gold-colored borded with brand name Murad in blue; text on",RaceEuphemisms
uaasdu,003456765,Associated Students of Duke University records,notes,race relations,"as divestment in South Africa, financial aid and campus race relations and the actions taken on those issues; how effective",RaceEuphemisms
uabassett,003258667,John Spencer Bassett collection,notes,race relations,"history, the Bassett Affair, Trinity College matters, race relations, the media, and education. The manuscripts include",RaceEuphemisms
uabassettaffair,003258668,Bassett Affair collection,notes,race relations,"in the United States and is a benchmark incident in race relations in the South. John Spencer Bassett, a Trinity",RaceEuphemisms
uablackchurchstudies,006010074,Office of Black Church Studies records,notes,racial,"formation, while supporting all students in deepening communion across racial and cultural boundaries. Researchers must register and agree to",RaceEuphemisms
uabsa,003258670,Black Student Alliance records,notes,race relations,". The 1960s continued to be a turbulent time for race relations at Duke University. On February 13, 1969,",RaceEuphemisms
uabsa,003258670,Black Student Alliance records,notes,race relations,"Kurian's ""The Jews,"" information about campus race relations, stereotypes, and police discrimination, as well as",RaceEuphemisms
uabwsteer,003840475,Black on White Steering Committee records,notes,racial,and (2) increase sensitivity to the effects that racial misperceptions have on the quality of campus life for all,RaceEuphemisms
uabwsteer,003840475,Black on White Steering Committee records,notes,race relations,"African-American college students, minority students, and race relations. Materials range in date from 1988-1989.",RaceEuphemisms
uacable13,003489472,Cable 13 Videotapes,notes,Race Relations,"Ali Byrd, Feat: Derek Jackson, Topic: Race Relations and Violence Program Length: 60mins; Cable13 tape number",RaceEuphemisms
uacable13,003489472,Cable 13 Videotapes,notes,Racism,"number: Show #2; Other notes: ""Racism in Education"" Guests: Riche Richardson, Danette Bristol",RaceEuphemisms
uachrist,003767578,Robert Wilson Christ papers,notes,Negro,papers also include a talk given to the North Carolina Negro Library Association. Christ collected the writings of Walter de,RaceEuphemisms
uacleland,003258654,James T. Cleland papers,notes,colored,"Gift albums include sketches, engravings, frontispieces, and colored illustrations from printed materials. Materials range in date from",RaceEuphemisms
uacrow,003309394,Duke University/University of North Carolina Center for Research on Women records,notes,racial,"May 1992, brought together scholars in women's, racial, ethnic and critical legal studies to explore some of",RaceEuphemisms
uacrum,003258673,Mason Crum papers,notes,race relations,"at Duke, Crum worked extensively on the question of race relations and Christianity and began studying the social history of the",RaceEuphemisms
uacrum,003258673,Mason Crum papers,notes,race relations,"Helena. He took part in cooperative efforts in bettering race relations through education, and was active in a number of",RaceEuphemisms
uacrum,003258673,Mason Crum papers,notes,Negro,"He began teaching a course in Black History, The Negro in the Religious Life of America, in 1954;",RaceEuphemisms
uacrum,003258673,Mason Crum papers,notes,race relations,"Christian churches' attempts to apply the Christian ethic to race relations, although Crum intended it as a course about Black",RaceEuphemisms
uacrum,003258673,Mason Crum papers,notes,race relations,"who had interests in African American history, psychology, race relations, and recent Methodist church history. His major area",RaceEuphemisms
uacrum,003258673,Mason Crum papers,notes,race relations,and religious pageantry. Crum's concern with Christianity and race relations is shown by his participation in cooperative efforts in education,RaceEuphemisms
uacrum,003258673,Mason Crum papers,notes,race relations,"Junaluska Assembly, research notes on various topics, including race relations and the Gullah communities, and a bibliography on Black",RaceEuphemisms
uacushmanrobertearl,003074976,Robert Earl Cushman Papers,notes,race relations,"how other social issues, including the Vietnam war, race relations, and the “hippie” movement, affected the",RaceEuphemisms
uadhist,003742444,Department of History records,notes,race relations,"Techniques with faculty, staff, and students concerning contemporary race relations at Duke University. E. Malcolm Carroll Papers, circa",RaceEuphemisms
uadhist,003742444,Department of History records,notes,race relations,"students with faculty, staff, and students concerning contemporary race relations at Duke University from History 279: Oral History Techniques",RaceEuphemisms
uadocst,003803494,Center for Documentary Studies records,notes,race relations,"research: the American family, African American life and race relations, law and politics, and ecology and the environment",RaceEuphemisms
uadukedorisshangrila,004190949,Doris Duke papers on the Shangri La residence,notes,colored,"diazo prints (often with added pencil and crayon/colored pencil details), and pencil drawings detailing the design",RaceEuphemisms
uaellwood,003205748,Charles A. Ellwood papers,notes,race relations,Ellwood's papers related to crises of the time include race relations; political systems and beliefs; Fascism; persecution of,RaceEuphemisms
uaellwood,003205748,Charles A. Ellwood papers,notes,Racial,"the INTERdependence, Inc., of Los Angeles, ""Racial Appreciation: a Practical Approach,"" a one-",RaceEuphemisms
uaellwood,003205748,Charles A. Ellwood papers,notes,race relations,"Many speak to significant issues of the day, including race relations, eugenics, and political society. Later pieces from",RaceEuphemisms
uafodc,003396366,Friends of Duke Chapel records,notes,racial,"with numerous campus organizations, athletics, the inter-racial council, and the role of the administrative committee.",RaceEuphemisms
uahollyd,003819711,Frederic B. M. Hollyday papers,notes,race relations,concerns the faculty had over matters such as segregation and race relations in the 1950s and 1960s. Some letters describe preparations,RaceEuphemisms
ualaprade,003084679,William Thomas Laprade papers,notes,Race Relations,"Carolina as a member of the North Carolina Commission on Race Relations, President of the North Carolina State Literary and Historical",RaceEuphemisms
ualgbtqalumni,007471447,"Duke Lesbian, Gay, Bisexual, Transgender, and Queer Alumni oral histories",notes,racial,"treatement of and respect for sexual, gender, and racial minorities. Tim Koch attended Duke from 1979 to 1983",RaceEuphemisms
ualgbtqalumni,007471447,"Duke Lesbian, Gay, Bisexual, Transgender, and Queer Alumni oral histories",notes,racism,"construction, as well as lesbian activism around AIDS, racism, and religious violence. Katherine Turner attended Duke from",RaceEuphemisms
uamarylou,003973232,Mary Lou Williams Center for Black Culture records,notes,racial,"on its website) seeks to: ""... promote racial understanding, build community, and foster an appreciation for",RaceEuphemisms
uamdbts,003253434,Mary Duke Biddle Trent Semans papers,notes,race relations,These papers also include the transcript of a discussion on race relations at Duke and the takeover of the Allen Building from,RaceEuphemisms
